2003,28,TAMAULIPAS,47504,9915,244,5190,473,578,8726,13884,5,18481,157,10,0,37589
2003,29,TLAXCALA,5264,1393,286,783,220,414,915,1389,0,1461,56,2,24,3871
2003,30,VERACRUZ,66708,17806,501,15248,1323,1505,14479,18058,16,15389,428,8,254,48902
2003,31,YUCATAN,51131,8848,32,10485,254,286,8379,25029,0,6658,40,0,0,42283
2003,32,ZACATECAS,14602,3040,105,3664,157,282,2864,2589,2,4797,197,15,35,11562
2004,1,AGUASCALIENTES,12344,1913,17,3074,63,169,2359,3204,4,3426,44,0,1,10431
2004,2,BAJA CALIFORNIA,112201,16819,470,15328,558,470,13816,28037,9,53966,0,17,0,95382
2004,3,BAJA CALIFORNIA SUR,13934,1899,36,2808,107,80,1686,3192,1,5992,68,0,0,12035
2004,4,CAMPECHE,1885,293,37,169,85,111,126,945,2,394,42,0,11,1592
2004,5,COAHUILA,28832,5408,103,5601,206,330,4869,7890,1,9836,84,10,5,23424
2004,6,COLIMA,6425,1657,45,780,119,120,864,2036,1,2446,41,0,18,4768
2004,7,CHIAPAS,36173,9490,787,7948,427,1792,5768,11853,5,7714,517,1,148,26683
2004,8,CHIHUAHUA,59289,9340,444,9908,578,902,9488,11686,3,26215,430,11,68,49949
2004,9,CIUDAD DE MEXICO,162485,62322,710,27080,1229,1535,23787,19914,145,88743,0,52,0,100163
2004,10,DURANGO,13251,3805,120,3551,86,190,1790,1870,3,5661,79,4,17,9446
2004,11,GUANAJUATO,66933,8741,194,16295,261,991,12178,17314,6,19565,302,21,0,58192
2004,12,GUERRERO,20910,5520,539,4029,489,993,4125,7152,11,3995,65,8,43,15390
2004,13,HIDALGO,27744,6289,123,5373,315,360,5906,9215,6,6180,213,21,155,21455
2004,14,JALISCO,81558,13433,370,16473,724,1282,9931,23158,13,29441,444,13,79,68125
2004,15,MEXICO,221431,86509,2855,23328,2421,5815,47204,70185,45,71936,436,61,0,134922
2004,16,MICHOACAN,26322,4620,446,5046,248,1083,4241,4231,8,11252,187,26,0,21702
2004,17,MORELOS,34768,9869,219,6034,272,576,5004,12888,9,9792,81,9,103,24899
2004,18,NAYARIT,4299,1192,109,925,77,182,703,1233,1,1127,35,1,15,3107
2004,19,NUEVO LEON,49807,10878,117,9797,341,510,10500,4441,6,23966,213,20,13,38929
2004,20,OAXACA,37616,9321,1130,7527,389,1568,6963,13197,5,7783,178,6,0,28295
2004,21,PUEBLA,64438,14128,468,14052,740,1339,11690,15039,7,21156,159,15,241,50310
2004,22,QUERETARO,18462,2832,62,4425,124,335,2920,3637,1,6927,93,0,0,15630
2004,23,QUINTANA ROO,24990,5028,138,5997,406,394,4026,5396,1,8738,24,3,5,19962
2004,24,SAN LUIS POTOSI,45373,8198,199,12320,313,441,7688,15187,4,8980,289,1,150,37175
2004,25,SINALOA,18522,4414,515,2146,183,1152,3400,3008,7,8516,101,9,0,14108
2004,26,SONORA,28279,6053,250,5746,279,676,4326,8558,3,8546,131,14,0,22226
2004,27,TABASCO,23989,11553,120,5240,241,313,7401,2325,0,8122,347,0,0,12436
2004,28,TAMAULIPAS,51376,10234,225,5696,460,489,9047,15884,0,19597,197,6,0,41142
2004,29,TLAXCALA,4673,1193,260,675,206,410,859,1301,0,1126,67,2,27,3480
2004,30,VERACRUZ,63754,15793,465,15967,1278,1453,12789,15801,13,15580,542,6,325,47961
2004,31,YUCATAN,48423,8287,30,9743,270,236,8202,23663,0,6256,52,1,0,40136
2004,32,ZACATECAS,13835,2813,55,3483,155,233,2682,2554,3,4509,190,12,14,11022
2005,1,AGUASCALIENTES,12163,1818,19,2978,74,216,2224,3322,0,3324,20,0,5,10345
2005,2,BAJA CALIFORNIA,101166,14601,539,15240,488,539,12773,20339,9,51768,0,10,0,86565
2005,3,BAJA CALIFORNIA SUR,16993,2240,34,3118,140,88,1934,3605,0,8052,56,0,0,14753
2005,4,CAMPECHE,1547,381,51,122,79,131,124,641,1,389,32,2,26,1166
2005,5,COAHUILA,24927,4318,139,4135,172,354,3475,7373,6,9299,106,4,3,20609
2005,6,COLIMA,9794,2007,35,1752,71,103,1509,3698,1,2626,22,2,10,7787
2005,7,CHIAPAS,31789,5928,415,6686,322,1700,4738,10968,6,6825,450,0,94,25861
2005,8,CHIHUAHUA,67690,10039,550,13798,658,1004,9599,11277,5,30814,461,9,65,57651
2005,9,CIUDAD DE MEXICO,153997,58432,698,27692,1185,1531,23574,18533,103,81330,0,49,0,95565
2005,10,DURANGO,10209,2039,189,2617,102,229,1519,2123,4,3543,71,0,1,8170
2005,11,GUANAJUATO,75732,10140,213,17705,245,974,14022,20486,4,22010,280,6,0,65592
2005,12,GUERRERO,18051,5733,755,3400,413,1141,3815,5640,19,3549,60,6,8,12318
2005,13,HIDALGO,30723,6936,118,5898,335,415,6401,10180,6,7155,219,2,112,23787
2005,14,JALISCO,68928,11528,384,16153,755,1157,8148,17302,7,25081,263,4,58,57400
2005,15,MEXICO,234274,93817,2313,24938,2414,5115,50650,75200,46,75386,470,55,0,140457
2005,16,MICHOACAN,26010,4279,427,4676,262,945,3983,4035,13,11893,185,18,0,21731
2005,17,MORELOS,40601,11075,160,7227,315,559,5977,14897,12,11483,101,12,18,29526
2005,18,NAYARIT,10021,2665,93,2304,95,221,1565,2736,2,3006,78,0,14,7356
2005,19,NUEVO LEON,44254,8942,143,8516,287,619,7589,4009,1,23094,127,7,5,35312
2005,20,OAXACA,29603,6934,1053,6355,347,1319,5123,10463,1,5816,173,6,0,22669
2005,21,PUEBLA,55918,12176,341,11338,650,1111,10648,13185,5,18618,161,9,193,43742
2005,22,QUERETARO,16996,2676,68,3757,142,357,2567,3025,0,7061,87,0,0,14320
2005,23,QUINTANA ROO,23718,4270,119,5543,354,286,3637,5112,2,8749,25,4,6,19448
2005,24,SAN LUIS POTOSI,39345,6590,176,10568,288,361,7152,12607,0,7916,317,0,136,32755
2005,25,SINALOA,22418,5108,609,2839,148,1258,3700,3891,6,10374,178,24,0,17310
2005,26,SONORA,43512,8447,275,8057,411,832,6263,14818,5,13006,104,16,0,35065
