Year,State,State_ID,Crime_type,Total
2007,BAJA CALIFORNIA,2,Common Thief,72825
2007,BAJA CALIFORNIA,2,Cattle Thief,0
2007,BAJA CALIFORNIA,2,Highway Thief,0
2007,BAJA CALIFORNIA,2,Banking Thief,13
2007,BAJA CALIFORNIA SUR,3,Household Crimes,4082
2007,BAJA CALIFORNIA SUR,3,Rape,142
2007,BAJA CALIFORNIA SUR,3,Homicides,96
2007,BAJA CALIFORNIA SUR,3,Injuries,1792
2007,BAJA CALIFORNIA SUR,3,Other Crimes,5073
2007,BAJA CALIFORNIA SUR,3,Kidnap,0
2007,BAJA CALIFORNIA SUR,3,Common Thief,8564
2007,BAJA CALIFORNIA SUR,3,Cattle Thief,30
2007,BAJA CALIFORNIA SUR,3,Highway Thief,1
2007,BAJA CALIFORNIA SUR,3,Banking Thief,1
2007,CAMPECHE,4,Household Crimes,274
2007,CAMPECHE,4,Rape,73
2007,CAMPECHE,4,Homicides,150
2007,CAMPECHE,4,Injuries,139
2007,CAMPECHE,4,Other Crimes,598
2007,CAMPECHE,4,Kidnap,3
2007,CAMPECHE,4,Common Thief,348
2007,CAMPECHE,4,Cattle Thief,16
2007,CAMPECHE,4,Highway Thief,53
2007,CAMPECHE,4,Banking Thief,0
2007,CHIAPAS,7,Household Crimes,6852
2007,CHIAPAS,7,Rape,234
2007,CHIAPAS,7,Homicides,1635
2007,CHIAPAS,7,Injuries,4328
2007,CHIAPAS,7,Other Crimes,10744
2007,CHIAPAS,7,Kidnap,15
2007,CHIAPAS,7,Common Thief,7012
2007,CHIAPAS,7,Cattle Thief,271
2007,CHIAPAS,7,Highway Thief,76
2007,CHIAPAS,7,Banking Thief,3
2007,CHIHUAHUA,8,Household Crimes,7802
2007,CHIHUAHUA,8,Rape,651
2007,CHIHUAHUA,8,Homicides,901
2007,CHIHUAHUA,8,Injuries,6125
2007,CHIHUAHUA,8,Other Crimes,6905
2007,CHIHUAHUA,8,Kidnap,13
2007,CHIHUAHUA,8,Common Thief,28982
2007,CHIHUAHUA,8,Cattle Thief,340
2007,CHIHUAHUA,8,Highway Thief,91
2007,CHIHUAHUA,8,Banking Thief,15
2007,CIUDAD DE MEXICO,9,Household Crimes,27184
2007,CIUDAD DE MEXICO,9,Rape,1343
2007,CIUDAD DE MEXICO,9,Homicides,1593
2007,CIUDAD DE MEXICO,9,Injuries,23844
2007,CIUDAD DE MEXICO,9,Other Crimes,21819
2007,CIUDAD DE MEXICO,9,Kidnap,118
2007,CIUDAD DE MEXICO,9,Common Thief,86598
2007,CIUDAD DE MEXICO,9,Cattle Thief,0
2007,CIUDAD DE MEXICO,9,Highway Thief,0
2007,CIUDAD DE MEXICO,9,Banking Thief,49
2007,COAHUILA,5,Household Crimes,6891
2007,COAHUILA,5,Rape,178
2007,COAHUILA,5,Homicides,366
2007,COAHUILA,5,Injuries,4848
2007,COAHUILA,5,Other Crimes,8944
2007,COAHUILA,5,Kidnap,2
2007,COAHUILA,5,Common Thief,11539
2007,COAHUILA,5,Cattle Thief,107
2007,COAHUILA,5,Highway Thief,8
2007,COAHUILA,5,Banking Thief,8
2007,COLIMA,6,Household Crimes,2121
2007,COLIMA,6,Rape,95
2007,COLIMA,6,Homicides,104
2007,COLIMA,6,Injuries,1448
2007,COLIMA,6,Other Crimes,3967
2007,COLIMA,6,Kidnap,0
2007,COLIMA,6,Common Thief,2875
2007,COLIMA,6,Cattle Thief,25
2007,COLIMA,6,Highway Thief,14
2007,COLIMA,6,Banking Thief,5
2007,DURANGO,10,Household Crimes,2694
2007,DURANGO,10,Rape,59
2007,DURANGO,10,Homicides,322
2007,DURANGO,10,Injuries,1780
2007,DURANGO,10,Other Crimes,2030
2007,DURANGO,10,Kidnap,3
2007,DURANGO,10,Common Thief,1759
2007,DURANGO,10,Cattle Thief,62
2007,DURANGO,10,Highway Thief,2
2007,DURANGO,10,Banking Thief,1
2007,GUANAJUATO,11,Household Crimes,20218
2007,GUANAJUATO,11,Rape,187
2007,GUANAJUATO,11,Homicides,1075
2007,GUANAJUATO,11,Injuries,15648
2007,GUANAJUATO,11,Other Crimes,21556
2007,GUANAJUATO,11,Kidnap,12
2007,GUANAJUATO,11,Common Thief,24964
2007,GUANAJUATO,11,Cattle Thief,233
2007,GUANAJUATO,11,Highway Thief,0
2007,GUANAJUATO,11,Banking Thief,6
2007,GUERRERO,12,Household Crimes,4338
2007,GUERRERO,12,Rape,391
2007,GUERRERO,12,Homicides,1336
2007,GUERRERO,12,Injuries,4649
2007,GUERRERO,12,Other Crimes,7847
2007,GUERRERO,12,Kidnap,28
2007,GUERRERO,12,Common Thief,5835
2007,GUERRERO,12,Cattle Thief,76
2007,GUERRERO,12,Highway Thief,15
2007,GUERRERO,12,Banking Thief,32
2007,HIDALGO,13,Household Crimes,5517
2007,HIDALGO,13,Rape,241
2007,HIDALGO,13,Homicides,370
2007,HIDALGO,13,Injuries,6279
2007,HIDALGO,13,Other Crimes,10948
2007,HIDALGO,13,Kidnap,5
2007,HIDALGO,13,Common Thief,7971
2007,HIDALGO,13,Cattle Thief,155
2007,HIDALGO,13,Highway Thief,92
2007,HIDALGO,13,Banking Thief,7
2007,JALISCO,14,Household Crimes,18029
2007,JALISCO,14,Rape,742
2007,JALISCO,14,Homicides,1171
2007,JALISCO,14,Injuries,10215
2007,JALISCO,14,Other Crimes,17183
2007,JALISCO,14,Kidnap,15
2007,JALISCO,14,Common Thief,25898
2007,JALISCO,14,Cattle Thief,316
2007,JALISCO,14,Highway Thief,33
2007,JALISCO,14,Banking Thief,8
2007,MEXICO,15,Household Crimes,29194
2007,MEXICO,15,Rape,2859
2007,MEXICO,15,Homicides,2514
2007,MEXICO,15,Injuries,58489
2007,MEXICO,15,Other Crimes,63274
2007,MEXICO,15,Kidnap,52
2007,MEXICO,15,Common Thief,89780
2007,MEXICO,15,Cattle Thief,501
2007,MEXICO,15,Highway Thief,0
2007,MEXICO,15,Banking Thief,145
2007,MICHOACAN,16,Household Crimes,6826
2007,MICHOACAN,16,Rape,289
2007,MICHOACAN,16,Homicides,1484
2007,MICHOACAN,16,Injuries,4899
2007,MICHOACAN,16,Other Crimes,5083
2007,MICHOACAN,16,Kidnap,35
2007,MICHOACAN,16,Common Thief,17388
2007,MICHOACAN,16,Cattle Thief,217
2007,MICHOACAN,16,Highway Thief,0
2007,MICHOACAN,16,Banking Thief,15
2007,MORELOS,17,Household Crimes,7004
2007,MORELOS,17,Rape,322
2007,MORELOS,17,Homicides,611
2007,MORELOS,17,Injuries,5417
2007,MORELOS,17,Other Crimes,16983
2007,MORELOS,17,Kidnap,5
2007,MORELOS,17,Common Thief,13012
2007,MORELOS,17,Cattle Thief,62
2007,MORELOS,17,Highway Thief,3
2007,MORELOS,17,Banking Thief,3
2007,NAYARIT,18,Household Crimes,2533
2007,NAYARIT,18,Rape,129
2007,NAYARIT,18,Homicides,364
2007,NAYARIT,18,Injuries,1935
2007,NAYARIT,18,Other Crimes,4134
2007,NAYARIT,18,Kidnap,
2007,NAYARIT,18,Common Thief,4299
2007,NAYARIT,18,Cattle Thief,200
2007,NAYARIT,18,Highway Thief,11
2007,NAYARIT,18,Banking Thief,4
2007,NUEVO LEON,19,Household Crimes,6901
2007,NUEVO LEON,19,Rape,310
2007,NUEVO LEON,19,Homicides,784
2007,NUEVO LEON,19,Injuries,6691
2007,NUEVO LEON,19,Other Crimes,3395
2007,NUEVO LEON,19,Kidnap,1
2007,NUEVO LEON,19,Common Thief,35332
2007,NUEVO LEON,19,Cattle Thief,70
2007,NUEVO LEON,19,Highway Thief,14
2007,NUEVO LEON,19,Banking Thief,56
2007,OAXACA,20,Household Crimes,7160
2007,OAXACA,20,Rape,307
2007,OAXACA,20,Homicides,1258
2007,OAXACA,20,Injuries,5984
2007,OAXACA,20,Other Crimes,9782
2007,OAXACA,20,Kidnap,9
2007,OAXACA,20,Common Thief,8141
2007,OAXACA,20,Cattle Thief,110
2007,OAXACA,20,Highway Thief,0
2007,OAXACA,20,Banking Thief,11
2007,PUEBLA,21,Household Crimes,11053
2007,PUEBLA,21,Rape,687
2007,PUEBLA,21,Homicides,1218
2007,PUEBLA,21,Injuries,11008
2007,PUEBLA,21,Other Crimes,11302
2007,PUEBLA,21,Kidnap,5
2007,PUEBLA,21,Common Thief,17864
2007,PUEBLA,21,Cattle Thief,143
2007,PUEBLA,21,Highway Thief,191
2007,PUEBLA,21,Banking Thief,10
2007,QUERETARO,22,Household Crimes,3491
2007,QUERETARO,22,Rape,163
2007,QUERETARO,22,Homicides,316
2007,QUERETARO,22,Injuries,2602
2007,QUERETARO,22,Other Crimes,2654
2007,QUERETARO,22,Kidnap,0
2007,QUERETARO,22,Common Thief,8134
2007,QUERETARO,22,Cattle Thief,90
2007,QUERETARO,22,Highway Thief,0
2007,QUERETARO,22,Banking Thief,2
2007,QUINTANA ROO,23,Household Crimes,5662
2007,QUINTANA ROO,23,Rape,499
2007,QUINTANA ROO,23,Homicides,413
2007,QUINTANA ROO,23,Injuries,3533
2007,QUINTANA ROO,23,Other Crimes,6248
2007,QUINTANA ROO,23,Kidnap,7
2007,QUINTANA ROO,23,Common Thief,10010
2007,QUINTANA ROO,23,Cattle Thief,16
2007,QUINTANA ROO,23,Highway Thief,7
2007,QUINTANA ROO,23,Banking Thief,38
2007,SAN LUIS POTOSI,24,Household Crimes,12075
2007,SAN LUIS POTOSI,24,Rape,397
2007,SAN LUIS POTOSI,24,Homicides,412
2007,SAN LUIS POTOSI,24,Injuries,8469
2007,SAN LUIS POTOSI,24,Other Crimes,14737
2007,SAN LUIS POTOSI,24,Kidnap,3
2007,SAN LUIS POTOSI,24,Common Thief,13161
2007,SAN LUIS POTOSI,24,Cattle Thief,257
2007,SAN LUIS POTOSI,24,Highway Thief,146
2007,SAN LUIS POTOSI,24,Banking Thief,2
2007,SINALOA,25,Household Crimes,2214
2007,SINALOA,25,Rape,165
2007,SINALOA,25,Homicides,1455
2007,SINALOA,25,Injuries,4132
2007,SINALOA,25,Other Crimes,7127
2007,SINALOA,25,Kidnap,15
2007,SINALOA,25,Common Thief,10425
2007,SINALOA,25,Cattle Thief,141
2007,SINALOA,25,Highway Thief,0
2007,SINALOA,25,Banking Thief,10
2007,SONORA,26,Household Crimes,6899
2007,SONORA,26,Rape,310
2007,SONORA,26,Homicides,915
2007,SONORA,26,Injuries,5501
2007,SONORA,26,Other Crimes,12510
2007,SONORA,26,Kidnap,5
2007,SONORA,26,Common Thief,14242
2007,SONORA,26,Cattle Thief,96
2007,SONORA,26,Highway Thief,0
2007,SONORA,26,Banking Thief,11
2007,TABASCO,27,Household Crimes,4124
2007,TABASCO,27,Rape,452
2007,TABASCO,27,Homicides,449
2007,TABASCO,27,Injuries,8137
2007,TABASCO,27,Other Crimes,34515
2007,TABASCO,27,Kidnap,10
2007,TABASCO,27,Common Thief,11336
2007,TABASCO,27,Cattle Thief,328
2007,TABASCO,27,Highway Thief,0
2007,TABASCO,27,Banking Thief,0
2007,TAMAULIPAS,28,Household Crimes,4560
2007,TAMAULIPAS,28,Rape,496
2007,TAMAULIPAS,28,Homicides,733
2007,TAMAULIPAS,28,Injuries,7441
2007,TAMAULIPAS,28,Other Crimes,15280
2007,TAMAULIPAS,28,Kidnap,20
2007,TAMAULIPAS,28,Common Thief,23043
2007,TAMAULIPAS,28,Cattle Thief,214
2007,TAMAULIPAS,28,Highway Thief,0
2007,TAMAULIPAS,28,Banking Thief,7
2007,TLAXCALA,29,Household Crimes,860
2007,TLAXCALA,29,Rape,90
2007,TLAXCALA,29,Homicides,358
2007,TLAXCALA,29,Injuries,1235
2007,TLAXCALA,29,Other Crimes,1781
2007,TLAXCALA,29,Kidnap,0
2007,TLAXCALA,29,Common Thief,2208
2007,TLAXCALA,29,Cattle Thief,52
2007,TLAXCALA,29,Highway Thief,2
2007,TLAXCALA,29,Banking Thief,0
2007,VERACRUZ,30,Household Crimes,19479
2007,VERACRUZ,30,Rape,1334
2007,VERACRUZ,30,Homicides,1481
2007,VERACRUZ,30,Injuries,13962
2007,VERACRUZ,30,Other Crimes,19381
2007,VERACRUZ,30,Kidnap,13
2007,VERACRUZ,30,Common Thief,20158
2007,VERACRUZ,30,Cattle Thief,544
2007,VERACRUZ,30,Highway Thief,204
2007,VERACRUZ,30,Banking Thief,4
2007,YUCATAN,31,Household Crimes,9090
2007,YUCATAN,31,Rape,279
2007,YUCATAN,31,Homicides,275
2007,YUCATAN,31,Injuries,9881
2007,YUCATAN,31,Other Crimes,30295
2007,YUCATAN,31,Kidnap,0
2007,YUCATAN,31,Common Thief,9323
2007,YUCATAN,31,Cattle Thief,31
2007,YUCATAN,31,Highway Thief,0
2007,YUCATAN,31,Banking Thief,0
2007,ZACATECAS,32,Household Crimes,3208
2007,ZACATECAS,32,Rape,167
2007,ZACATECAS,32,Homicides,242
2007,ZACATECAS,32,Injuries,2809
2007,ZACATECAS,32,Other Crimes,1889
2007,ZACATECAS,32,Kidnap,4
2007,ZACATECAS,32,Common Thief,4952
2007,ZACATECAS,32,Cattle Thief,226
2007,ZACATECAS,32,Highway Thief,12
2007,ZACATECAS,32,Banking Thief,4
2008,AGUASCALIENTES,1,Household Crimes,4497
2008,AGUASCALIENTES,1,Rape,88
2008,AGUASCALIENTES,1,Homicides,248
2008,AGUASCALIENTES,1,Injuries,3050
2008,AGUASCALIENTES,1,Other Crimes,3608
2008,AGUASCALIENTES,1,Kidnap,22
2008,AGUASCALIENTES,1,Common Thief,7690
2008,AGUASCALIENTES,1,Cattle Thief,75
2008,AGUASCALIENTES,1,Highway Thief,8
2008,AGUASCALIENTES,1,Banking Thief,3
2008,BAJA CALIFORNIA,2,Household Crimes,17033
2008,BAJA CALIFORNIA,2,Rape,531
2008,BAJA CALIFORNIA,2,Homicides,853
2008,BAJA CALIFORNIA,2,Injuries,15372
2008,BAJA CALIFORNIA,2,Other Crimes,24783
2008,BAJA CALIFORNIA,2,Kidnap,115
2008,BAJA CALIFORNIA,2,Common Thief,75023
2008,BAJA CALIFORNIA,2,Cattle Thief,0
2008,BAJA CALIFORNIA,2,Highway Thief,0
2008,BAJA CALIFORNIA,2,Banking Thief,52
2008,BAJA CALIFORNIA SUR,3,Household Crimes,4234
2008,BAJA CALIFORNIA SUR,3,Rape,136
2008,BAJA CALIFORNIA SUR,3,Homicides,107
2008,BAJA CALIFORNIA SUR,3,Injuries,1571
2008,BAJA CALIFORNIA SUR,3,Other Crimes,5229
2008,BAJA CALIFORNIA SUR,3,Kidnap,5
2008,BAJA CALIFORNIA SUR,3,Common Thief,8347
2008,BAJA CALIFORNIA SUR,3,Cattle Thief,34
2008,BAJA CALIFORNIA SUR,3,Highway Thief,3
2008,BAJA CALIFORNIA SUR,3,Banking Thief,3
2008,CAMPECHE,4,Household Crimes,177
2008,CAMPECHE,4,Rape,85
2008,CAMPECHE,4,Homicides,127
2008,CAMPECHE,4,Injuries,137
2008,CAMPECHE,4,Other Crimes,596
2008,CAMPECHE,4,Kidnap,0
2008,CAMPECHE,4,Common Thief,401
2008,CAMPECHE,4,Cattle Thief,22
2008,CAMPECHE,4,Highway Thief,15
2008,CAMPECHE,4,Banking Thief,0
2008,CHIAPAS,7,Household Crimes,4985
2008,CHIAPAS,7,Rape,207
2008,CHIAPAS,7,Homicides,1076
2008,CHIAPAS,7,Injuries,3360
2008,CHIAPAS,7,Other Crimes,8992
2008,CHIAPAS,7,Kidnap,9
2008,CHIAPAS,7,Common Thief,6436
2008,CHIAPAS,7,Cattle Thief,251
2008,CHIAPAS,7,Highway Thief,76
2008,CHIAPAS,7,Banking Thief,0
2008,CHIHUAHUA,8,Household Crimes,5211
2008,CHIHUAHUA,8,Rape,732
2008,CHIHUAHUA,8,Homicides,2591
2008,CHIHUAHUA,8,Injuries,4408
2008,CHIHUAHUA,8,Other Crimes,17067
2008,CHIHUAHUA,8,Kidnap,120
2008,CHIHUAHUA,8,Common Thief,38433
2008,CHIHUAHUA,8,Cattle Thief,541
2008,CHIHUAHUA,8,Highway Thief,42
2008,CHIHUAHUA,8,Banking Thief,130
2008,CIUDAD DE MEXICO,9,Household Crimes,24896
2008,CIUDAD DE MEXICO,9,Rape,1270
2008,CIUDAD DE MEXICO,9,Homicides,1499
2008,CIUDAD DE MEXICO,9,Injuries,24335
2008,CIUDAD DE MEXICO,9,Other Crimes,27698
2008,CIUDAD DE MEXICO,9,Kidnap,139
2008,CIUDAD DE MEXICO,9,Common Thief,92848
2008,CIUDAD DE MEXICO,9,Cattle Thief,0
2008,CIUDAD DE MEXICO,9,Highway Thief,0
2008,CIUDAD DE MEXICO,9,Banking Thief,36
2008,COAHUILA,5,Household Crimes,10339
2008,COAHUILA,5,Rape,171
2008,COAHUILA,5,Homicides,499
2008,COAHUILA,5,Injuries,6429
2008,COAHUILA,5,Other Crimes,9373
2008,COAHUILA,5,Kidnap,5
2008,COAHUILA,5,Common Thief,17122
2008,COAHUILA,5,Cattle Thief,168
2008,COAHUILA,5,Highway Thief,6
2008,COAHUILA,5,Banking Thief,3
2008,COLIMA,6,Household Crimes,1843
2008,COLIMA,6,Rape,99
2008,COLIMA,6,Homicides,102
2008,COLIMA,6,Injuries,1157
2008,COLIMA,6,Other Crimes,3278
2008,COLIMA,6,Kidnap,4
2008,COLIMA,6,Common Thief,2417
2008,COLIMA,6,Cattle Thief,10
2008,COLIMA,6,Highway Thief,5
2008,COLIMA,6,Banking Thief,0
2008,DURANGO,10,Household Crimes,1102
2008,DURANGO,10,Rape,76
2008,DURANGO,10,Homicides,873
2008,DURANGO,10,Injuries,2015
2008,DURANGO,10,Other Crimes,4157
2008,DURANGO,10,Kidnap,5
2008,DURANGO,10,Common Thief,7270
2008,DURANGO,10,Cattle Thief,55
2008,DURANGO,10,Highway Thief,8
2008,DURANGO,10,Banking Thief,3
2008,GUANAJUATO,11,Household Crimes,18593
2008,GUANAJUATO,11,Rape,223
2008,GUANAJUATO,11,Homicides,1059
2008,GUANAJUATO,11,Injuries,14305
2008,GUANAJUATO,11,Other Crimes,17298
2008,GUANAJUATO,11,Kidnap,14
2008,GUANAJUATO,11,Common Thief,29758
2008,GUANAJUATO,11,Cattle Thief,316
2008,GUANAJUATO,11,Highway Thief,0
2008,GUANAJUATO,11,Banking Thief,5
2008,GUERRERO,12,Household Crimes,4958
2008,GUERRERO,12,Rape,413
2008,GUERRERO,12,Homicides,1449
2008,GUERRERO,12,Injuries,4787
2008,GUERRERO,12,Other Crimes,7834
2008,GUERRERO,12,Kidnap,38
2008,GUERRERO,12,Common Thief,6913
2008,GUERRERO,12,Cattle Thief,59
2008,GUERRERO,12,Highway Thief,13
2008,GUERRERO,12,Banking Thief,19
2008,HIDALGO,13,Household Crimes,6173
2008,HIDALGO,13,Rape,287
2008,HIDALGO,13,Homicides,400
2008,HIDALGO,13,Injuries,7274
2008,HIDALGO,13,Other Crimes,13058
2008,HIDALGO,13,Kidnap,16
2008,HIDALGO,13,Common Thief,10204
2008,HIDALGO,13,Cattle Thief,180
2008,HIDALGO,13,Highway Thief,152
2008,HIDALGO,13,Banking Thief,11
2008,JALISCO,14,Household Crimes,18279
2008,JALISCO,14,Rape,631
2008,JALISCO,14,Homicides,1179
2008,JALISCO,14,Injuries,11232
2008,JALISCO,14,Other Crimes,15302
2008,JALISCO,14,Kidnap,13
2008,JALISCO,14,Common Thief,22984
2008,JALISCO,14,Cattle Thief,267
2008,JALISCO,14,Highway Thief,48
2008,JALISCO,14,Banking Thief,6
2008,MEXICO,15,Household Crimes,28843
2008,MEXICO,15,Rape,2954
2008,MEXICO,15,Homicides,2118
2008,MEXICO,15,Injuries,53432
2008,MEXICO,15,Other Crimes,67594
2008,MEXICO,15,Kidnap,136
2008,MEXICO,15,Common Thief,100280
2008,MEXICO,15,Cattle Thief,419
2008,MEXICO,15,Highway Thief,0
2008,MEXICO,15,Banking Thief,89
2008,MICHOACAN,16,Household Crimes,7497
2008,MICHOACAN,16,Rape,354
2008,MICHOACAN,16,Homicides,1906
2008,MICHOACAN,16,Injuries,6050
2008,MICHOACAN,16,Other Crimes,5609
2008,MICHOACAN,16,Kidnap,88
2008,MICHOACAN,16,Common Thief,18767
2008,MICHOACAN,16,Cattle Thief,258
2008,MICHOACAN,16,Highway Thief,0
2008,MICHOACAN,16,Banking Thief,18
2008,MORELOS,17,Household Crimes,6733
2008,MORELOS,17,Rape,239
2008,MORELOS,17,Homicides,737
2008,MORELOS,17,Injuries,4883
2008,MORELOS,17,Other Crimes,17785
2008,MORELOS,17,Kidnap,0
2008,MORELOS,17,Common Thief,13613
2008,MORELOS,17,Cattle Thief,76
2008,MORELOS,17,Highway Thief,0
2008,MORELOS,17,Banking Thief,7
2008,NAYARIT,18,Household Crimes,972
2008,NAYARIT,18,Rape,143
2008,NAYARIT,18,Homicides,357
2008,NAYARIT,18,Injuries,884
2008,NAYARIT,18,Other Crimes,2170
2008,NAYARIT,18,Kidnap,3
2008,NAYARIT,18,Common Thief,2282
2008,NAYARIT,18,Cattle Thief,146
2008,NAYARIT,18,Highway Thief,29
2008,NAYARIT,18,Banking Thief,1
2008,NUEVO LEON,19,Household Crimes,5895
2008,NUEVO LEON,19,Rape,329
2008,NUEVO LEON,19,Homicides,732
2008,NUEVO LEON,19,Injuries,5892
2008,NUEVO LEON,19,Other Crimes,2717
2008,NUEVO LEON,19,Kidnap,19
2008,NUEVO LEON,19,Common Thief,36161
2008,NUEVO LEON,19,Cattle Thief,41
2008,NUEVO LEON,19,Highway Thief,5
2008,NUEVO LEON,19,Banking Thief,72
2008,OAXACA,20,Household Crimes,5146
2008,OAXACA,20,Rape,197
2008,OAXACA,20,Homicides,913
2008,OAXACA,20,Injuries,4915
2008,OAXACA,20,Other Crimes,8194
2008,OAXACA,20,Kidnap,27
2008,OAXACA,20,Common Thief,7540
2008,OAXACA,20,Cattle Thief,61
2008,OAXACA,20,Highway Thief,142
2008,OAXACA,20,Banking Thief,15
2008,PUEBLA,21,Household Crimes,11829
2008,PUEBLA,21,Rape,712
2008,PUEBLA,21,Homicides,1228
2008,PUEBLA,21,Injuries,11808
2008,PUEBLA,21,Other Crimes,11322
2008,PUEBLA,21,Kidnap,8
2008,PUEBLA,21,Common Thief,20081
2008,PUEBLA,21,Cattle Thief,186
2008,PUEBLA,21,Highway Thief,246
2008,PUEBLA,21,Banking Thief,27
2008,QUERETARO,22,Household Crimes,3171
2008,QUERETARO,22,Rape,146
2008,QUERETARO,22,Homicides,251
2008,QUERETARO,22,Injuries,2278
2008,QUERETARO,22,Other Crimes,3062
2008,QUERETARO,22,Kidnap,2
2008,QUERETARO,22,Common Thief,8626
2008,QUERETARO,22,Cattle Thief,86
2008,QUERETARO,22,Highway Thief,0
2008,QUERETARO,22,Banking Thief,1
2008,QUINTANA ROO,23,Household Crimes,7919
2008,QUINTANA ROO,23,Rape,451
2008,QUINTANA ROO,23,Homicides,606
2008,QUINTANA ROO,23,Injuries,4246
2008,QUINTANA ROO,23,Other Crimes,7564
2008,QUINTANA ROO,23,Kidnap,10
2008,QUINTANA ROO,23,Common Thief,13850
2008,QUINTANA ROO,23,Cattle Thief,36
2008,QUINTANA ROO,23,Highway Thief,12
2008,QUINTANA ROO,23,Banking Thief,15
2008,SAN LUIS POTOSI,24,Household Crimes,8569
2008,SAN LUIS POTOSI,24,Rape,328
2008,SAN LUIS POTOSI,24,Homicides,407
2008,SAN LUIS POTOSI,24,Injuries,5597
2008,SAN LUIS POTOSI,24,Other Crimes,12826
2008,SAN LUIS POTOSI,24,Kidnap,1
2008,SAN LUIS POTOSI,24,Common Thief,10163
2008,SAN LUIS POTOSI,24,Cattle Thief,220
2008,SAN LUIS POTOSI,24,Highway Thief,281
2008,SAN LUIS POTOSI,24,Banking Thief,1
2008,SINALOA,25,Household Crimes,1663
2008,SINALOA,25,Rape,126
2008,SINALOA,25,Homicides,1844
2008,SINALOA,25,Injuries,4086
2008,SINALOA,25,Other Crimes,6587
2008,SINALOA,25,Kidnap,12
2008,SINALOA,25,Common Thief,11162
2008,SINALOA,25,Cattle Thief,95
2008,SINALOA,25,Highway Thief,0
2008,SINALOA,25,Banking Thief,117
2008,SONORA,26,Household Crimes,6550
2008,SONORA,26,Rape,267
2008,SONORA,26,Homicides,946
2008,SONORA,26,Injuries,4975
2008,SONORA,26,Other Crimes,11063
2008,SONORA,26,Kidnap,8
2008,SONORA,26,Common Thief,11899
2008,SONORA,26,Cattle Thief,60
2008,SONORA,26,Highway Thief,0
2008,SONORA,26,Banking Thief,8
2008,TABASCO,27,Household Crimes,7409
2008,TABASCO,27,Rape,502
2008,TABASCO,27,Homicides,557
2008,TABASCO,27,Injuries,9369
2008,TABASCO,27,Other Crimes,36988
2008,TABASCO,27,Kidnap,34
2008,TABASCO,27,Common Thief,12570
2008,TABASCO,27,Cattle Thief,505
2008,TABASCO,27,Highway Thief,0
2008,TABASCO,27,Banking Thief,0
2008,TAMAULIPAS,28,Household Crimes,5646
2008,TAMAULIPAS,28,Rape,554
2008,TAMAULIPAS,28,Homicides,864
2008,TAMAULIPAS,28,Injuries,8025
2008,TAMAULIPAS,28,Other Crimes,16610
2008,TAMAULIPAS,28,Kidnap,21
2008,TAMAULIPAS,28,Common Thief,23266
2008,TAMAULIPAS,28,Cattle Thief,211
2008,TAMAULIPAS,28,Highway Thief,0
2008,TAMAULIPAS,28,Banking Thief,17
2008,TLAXCALA,29,Household Crimes,667
2008,TLAXCALA,29,Rape,133
2008,TLAXCALA,29,Homicides,373
2008,TLAXCALA,29,Injuries,1017
2008,TLAXCALA,29,Other Crimes,1036
2008,TLAXCALA,29,Kidnap,0
2008,TLAXCALA,29,Common Thief,2083
2008,TLAXCALA,29,Cattle Thief,51
2008,TLAXCALA,29,Highway Thief,8
2008,TLAXCALA,29,Banking Thief,1
2008,VERACRUZ,30,Household Crimes,17342
2008,VERACRUZ,30,Rape,1227
2008,VERACRUZ,30,Homicides,1391
2008,VERACRUZ,30,Injuries,12130
2008,VERACRUZ,30,Other Crimes,17318
2008,VERACRUZ,30,Kidnap,10
2008,VERACRUZ,30,Common Thief,18451
2008,VERACRUZ,30,Cattle Thief,406
2008,VERACRUZ,30,Highway Thief,184
2008,VERACRUZ,30,Banking Thief,4
2008,YUCATAN,31,Household Crimes,8261
2008,YUCATAN,31,Rape,314
2008,YUCATAN,31,Homicides,273
2008,YUCATAN,31,Injuries,9321
2008,YUCATAN,31,Other Crimes,29513
2008,YUCATAN,31,Kidnap,0
2008,YUCATAN,31,Common Thief,7616
2008,YUCATAN,31,Cattle Thief,31
2008,YUCATAN,31,Highway Thief,0
2008,YUCATAN,31,Banking Thief,1
2008,ZACATECAS,32,Household Crimes,2984
2008,ZACATECAS,32,Rape,142
2008,ZACATECAS,32,Homicides,194
2008,ZACATECAS,32,Injuries,2633
2008,ZACATECAS,32,Other Crimes,1676
2008,ZACATECAS,32,Kidnap,23
2008,ZACATECAS,32,Common Thief,5732
2008,ZACATECAS,32,Cattle Thief,216
2008,ZACATECAS,32,Highway Thief,7
2008,ZACATECAS,32,Banking Thief,0
2009,AGUASCALIENTES,1,Household Crimes,4230
2009,AGUASCALIENTES,1,Rape,97
2009,AGUASCALIENTES,1,Homicides,263
2009,AGUASCALIENTES,1,Injuries,3404
2009,AGUASCALIENTES,1,Other Crimes,3860
2009,AGUASCALIENTES,1,Kidnap,16
2009,AGUASCALIENTES,1,Common Thief,8317
2009,AGUASCALIENTES,1,Cattle Thief,100
2009,AGUASCALIENTES,1,Highway Thief,13
2009,AGUASCALIENTES,1,Banking Thief,1
2009,BAJA CALIFORNIA,2,Household Crimes,15410
2009,BAJA CALIFORNIA,2,Rape,572
2009,BAJA CALIFORNIA,2,Homicides,750
2009,BAJA CALIFORNIA,2,Injuries,14073
